"","spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30","spp31","spp32","spp33","spp34","spp35","spp36","spp37","spp38","spp39","spp40","spp41","spp42","spp43","spp44","spp45","spp46","spp47","spp48","spp49","spp50","spp51","spp52","spp53","spp54","spp55","spp56","spp57","spp58","spp59","spp60","spp61","spp62","spp63","spp64","spp65","spp66","spp67","spp68","spp69","spp70","spp71","spp72","spp73","spp74","spp75","spp76","spp77","spp78","spp79","spp80","spp81","spp82","spp83","spp84","spp85","spp86","spp87","spp88","spp89","spp90","spp91","spp92","spp93","spp94","spp95","spp96","spp97","spp98","spp99","spp100"
"loc483",0,0,9,13,0,1,6,10,2,0,0,4,0,0,4,1,6,2,3,3,7,0,1,5,1,0,0,0,0,1,0,0,0,5,1,0,1,1,1,5,1,5,0,0,0,5,0,1,2,4,3,2,0,1,0,0,0,2,1,3,0,3,3,0,0,1,6,5,4,0,0,3,0,1,0,1,1,1,5,0,4,2,0,3,1,0,2,0,6,0,0,1,6,0,1,0,2,7,0,1
"loc484",1,1,0,6,0,0,1,9,1,0,0,1,1,0,3,2,1,1,2,1,5,3,0,2,0,0,0,0,0,0,0,0,1,5,0,2,1,0,0,1,0,2,1,0,0,1,0,0,1,1,5,0,0,1,0,1,1,5,4,4,1,2,0,0,0,0,5,1,8,1,0,0,0,1,0,2,0,0,3,0,1,4,0,6,0,0,0,0,3,0,0,0,0,0,2,0,0,7,0,0
"loc485",1,0,3,19,1,1,0,8,2,2,0,1,0,1,1,3,2,2,1,1,6,1,2,7,1,1,1,1,0,0,1,0,0,3,0,2,4,0,0,1,1,1,1,0,0,2,1,1,0,1,10,1,2,0,1,0,0,2,3,3,0,4,1,4,1,0,3,0,6,0,0,3,1,0,1,2,0,0,3,0,1,10,0,4,1,0,3,0,2,0,0,0,0,0,1,0,0,6,2,2
"loc486",0,0,3,20,0,3,2,8,2,0,0,0,0,0,3,1,4,6,0,0,4,0,1,6,0,1,0,0,0,0,1,0,0,4,0,3,2,1,0,2,0,4,1,0,0,3,0,0,1,9,4,1,0,0,0,0,1,1,1,2,0,2,1,0,0,0,6,1,9,1,0,4,1,0,0,5,0,1,6,0,0,4,1,4,1,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0
"loc487",0,0,0,9,0,0,0,4,2,0,1,0,0,1,1,3,4,0,0,1,3,1,1,3,0,0,0,0,0,0,0,0,0,10,1,1,0,1,2,0,1,1,3,0,1,1,0,0,0,3,3,1,0,0,0,0,0,0,0,3,0,3,0,0,1,0,2,0,6,0,1,2,1,0,3,1,0,1,1,0,1,1,0,5,0,0,4,1,2,0,0,0,0,0,1,1,0,5,1,0
"loc488",2,0,4,19,3,0,2,14,1,2,1,1,0,1,4,1,3,5,3,5,6,1,1,5,1,2,1,1,0,1,1,1,0,12,1,0,1,2,0,0,2,2,0,0,0,0,1,2,0,2,3,0,1,0,0,0,1,2,1,4,0,3,2,0,1,0,3,2,9,0,0,2,0,1,1,3,0,0,2,0,1,7,0,4,0,1,0,1,0,0,0,1,1,2,1,0,0,9,5,0
"loc489",0,0,0,3,1,1,1,10,2,0,0,1,0,1,2,0,2,2,5,1,7,3,1,2,0,0,0,0,0,0,1,0,0,8,0,0,0,3,0,1,0,1,0,1,0,4,0,0,0,2,3,0,1,1,1,0,0,2,1,4,1,2,0,0,1,0,0,1,5,0,0,4,0,1,0,2,1,0,3,0,0,5,2,3,1,0,2,0,5,1,1,0,1,1,0,0,0,5,1,0
"loc490",0,2,0,14,1,1,0,11,1,3,0,0,0,0,5,5,7,4,5,6,7,4,0,6,0,0,0,0,2,1,0,1,0,3,0,0,2,0,2,1,0,0,0,1,0,4,0,0,4,2,6,0,1,0,1,0,0,2,2,3,1,2,2,0,0,0,5,1,14,0,0,5,0,1,0,1,1,0,5,0,3,4,0,2,0,0,5,0,1,1,0,0,1,0,2,0,0,5,1,1
"loc491",0,4,1,16,0,0,0,11,5,0,0,0,0,0,3,1,3,2,0,1,6,1,1,2,2,0,0,0,0,0,0,0,1,2,1,1,1,0,0,2,1,2,0,0,1,2,0,2,0,5,5,0,0,0,1,0,0,3,1,0,0,3,1,2,0,0,0,0,9,0,1,3,1,0,0,3,1,0,3,0,2,7,0,8,1,0,2,1,1,1,0,1,1,0,0,0,0,0,5,0
"loc492",0,0,0,8,1,0,0,9,1,1,0,1,0,0,2,4,2,2,1,2,3,2,0,3,0,1,0,0,1,0,0,0,0,5,0,0,3,1,1,2,1,1,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,0,4,0,10,0,0,4,0,0,2,3,1,0,5,0,0,7,0,5,0,0,0,0,1,0,0,0,0,0,2,1,0,5,1,2
"loc493",0,0,3,9,0,0,3,7,1,2,0,0,0,0,2,2,2,1,1,0,1,0,0,5,0,2,0,0,0,0,0,1,1,6,1,0,0,0,0,3,0,2,0,0,1,2,0,0,1,1,3,0,1,0,0,0,0,0,4,3,0,1,0,2,0,0,5,0,6,0,0,0,1,0,0,3,0,0,1,0,1,0,0,3,0,0,3,0,0,0,0,0,1,0,1,0,0,4,1,1
"loc494",0,0,1,15,0,0,0,14,3,2,1,0,1,0,1,2,2,2,1,5,2,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,2,0,0,4,3,0,0,0,0,4,0,0,1,3,7,0,1,1,0,0,0,2,2,2,0,4,1,0,0,1,7,0,14,0,1,1,0,1,1,0,0,1,2,0,0,5,1,4,0,0,5,0,3,1,0,0,0,0,1,0,0,4,4,0
"loc495",0,0,1,14,1,2,0,11,2,0,0,0,0,2,1,1,2,0,0,4,1,1,0,3,0,0,0,0,0,0,0,2,1,2,0,0,2,0,1,3,2,0,0,0,0,4,0,0,2,3,4,0,0,1,0,0,0,3,0,3,1,3,0,0,0,1,4,0,10,0,0,3,0,0,1,3,0,0,2,0,0,2,1,7,1,0,0,0,1,0,0,1,1,0,3,0,0,4,1,0
"loc496",2,0,1,9,2,0,1,13,1,0,0,0,0,0,2,1,3,2,1,3,2,0,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1,4,0,0,1,1,0,0,2,1,1,0,2,1,0,1,0,4,1,8,0,0,1,0,0,1,1,0,1,1,0,0,7,0,5,0,0,4,0,1,0,0,0,0,0,0,0,1,1,2,1
"loc497",0,1,1,10,1,0,4,11,2,0,0,1,0,0,1,2,4,3,3,3,4,2,2,3,1,2,0,0,1,1,0,0,0,2,0,0,2,1,0,2,3,0,1,0,0,3,2,0,1,4,3,0,1,4,0,1,1,3,7,6,0,6,0,2,0,0,3,0,11,0,0,6,1,1,4,3,0,2,2,0,2,4,0,7,1,0,2,0,2,0,0,0,1,0,1,0,0,6,1,3
"loc498",0,0,1,8,1,0,1,10,4,1,1,1,0,0,2,2,2,5,1,1,2,0,1,7,0,0,0,0,0,1,0,0,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,1,2,5,2,1,0,2,0,1,0,1,0,0,0,1,0,0,1,1,4,1,7,0,1,3,0,0,0,1,0,0,0,0,1,4,0,4,0,1,1,0,3,0,0,1,1,0,0,0,0,7,1,2
"loc499",0,1,1,14,1,0,1,22,2,0,1,0,0,0,3,3,3,3,3,1,8,0,0,2,0,0,1,0,1,0,0,1,0,5,0,1,1,1,0,1,1,0,0,0,0,3,2,1,1,2,10,0,1,1,0,0,0,2,5,4,1,2,0,1,2,0,5,1,10,0,0,5,0,0,2,2,1,0,2,0,1,6,0,4,1,1,5,0,3,1,0,1,1,0,1,0,0,1,4,2
"loc500",0,0,0,9,0,1,0,9,1,0,0,0,0,0,0,2,2,2,0,1,6,0,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0,1,1,3,7,1,0,2,0,0,0,1,1,6,0,4,0,0,1,0,6,0,7,0,0,4,0,0,1,1,0,0,2,0,1,3,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1
"loc501",0,0,0,9,0,0,2,17,3,2,0,0,0,1,2,2,6,1,3,3,3,5,1,5,0,0,0,0,0,1,0,0,0,6,0,0,3,0,0,3,2,1,0,0,0,3,0,0,2,3,12,1,2,1,1,0,0,1,4,3,0,5,1,0,1,1,3,1,12,0,0,6,0,0,0,4,0,0,1,0,0,2,0,7,2,0,4,0,3,0,1,0,1,0,1,0,0,2,2,2
"loc502",2,0,1,17,1,1,0,9,3,0,0,1,0,0,2,4,5,0,1,2,5,3,1,2,0,1,0,0,1,0,0,0,0,5,0,0,0,0,1,0,2,2,0,0,2,5,0,0,0,4,7,0,0,1,0,1,1,2,4,2,0,3,1,0,0,0,2,0,8,1,0,4,0,0,1,6,0,1,4,1,0,4,0,4,0,1,1,0,3,2,0,0,0,0,0,1,0,4,1,0
"loc503",0,1,0,12,1,0,0,15,2,0,2,0,0,1,7,1,2,3,3,0,6,2,1,0,1,1,0,0,2,0,0,0,0,10,0,0,2,0,1,1,1,0,0,0,0,5,0,0,1,5,6,1,1,1,0,0,0,3,5,4,0,7,0,0,2,1,4,1,8,0,0,4,0,0,0,5,0,0,5,0,0,2,0,3,0,0,7,1,1,0,0,0,1,0,3,0,0,5,1,1
"loc504",0,1,0,10,2,0,2,5,1,1,1,2,0,1,1,0,0,2,1,0,4,3,0,2,0,1,1,0,0,1,0,0,0,5,0,0,1,0,0,0,1,1,1,0,0,1,0,0,3,1,5,0,1,3,0,0,0,1,2,2,0,7,0,0,1,0,5,0,6,1,0,4,0,0,0,1,2,0,2,0,1,1,0,9,1,1,2,0,1,0,0,0,1,0,3,1,0,5,2,1
"loc505",0,1,0,9,1,2,0,5,2,1,0,0,0,0,4,0,4,1,4,2,2,3,4,1,0,0,0,0,0,0,0,0,0,5,0,1,3,2,0,1,2,0,0,0,0,1,1,0,4,3,3,0,0,0,0,1,0,1,0,1,0,2,1,1,0,1,5,0,7,0,0,4,1,0,0,3,0,1,3,1,0,8,0,3,1,0,3,0,0,0,1,0,0,0,0,0,0,8,2,1
"loc506",0,1,0,1,0,1,1,8,1,2,0,0,0,0,3,1,2,2,2,2,0,0,0,3,1,0,1,0,0,0,1,0,1,6,1,1,0,0,0,0,3,0,1,0,0,0,0,0,3,7,2,0,0,1,1,0,0,2,1,1,1,1,0,0,0,0,1,0,3,1,0,6,0,0,1,2,0,2,2,0,0,2,0,4,0,0,1,1,3,0,1,0,1,0,0,0,0,6,0,0
"loc507",1,1,0,12,0,2,0,11,1,3,0,0,0,0,1,2,3,3,0,1,3,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,1,4,0,0,1,0,2,0,0,2,3,7,1,1,1,0,0,0,2,2,6,1,5,1,0,0,0,3,2,9,0,1,1,0,0,1,7,0,0,0,0,0,6,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0
"loc508",1,0,0,10,0,1,0,15,1,1,0,0,0,0,2,2,2,1,3,4,6,2,2,6,0,2,0,1,0,0,0,1,0,4,2,3,0,3,0,2,3,0,0,0,0,1,2,0,2,4,8,0,0,1,0,1,0,2,6,3,0,3,1,0,2,0,4,0,9,0,0,4,0,0,0,6,0,1,5,0,1,2,0,2,0,0,2,0,1,1,1,1,0,1,4,0,0,3,1,0
"loc509",0,0,0,11,2,0,2,17,4,1,0,0,0,0,1,1,8,3,2,2,8,3,4,8,0,2,0,0,1,0,0,0,1,10,2,0,1,2,1,1,2,1,0,0,0,4,0,0,4,5,6,1,0,1,0,1,0,2,2,4,0,2,1,0,0,1,8,1,9,0,1,4,0,1,0,2,1,0,2,0,0,0,0,4,1,0,2,1,3,0,0,0,0,0,4,1,0,4,1,2
"loc510",2,0,1,10,2,1,1,9,0,2,0,0,1,1,4,4,5,1,3,3,5,1,5,5,0,1,0,0,1,0,2,0,0,4,1,0,1,0,0,2,1,2,0,0,1,5,0,0,1,1,5,1,0,1,0,1,0,2,3,6,0,3,0,2,1,0,1,1,10,0,0,5,1,1,0,4,0,1,3,0,0,4,1,4,0,0,4,1,2,0,0,0,0,0,2,0,1,2,0,0
"loc511",0,1,2,15,0,1,2,14,4,5,1,0,0,0,1,3,3,7,2,1,5,3,2,1,1,0,0,0,0,0,0,0,0,10,1,0,2,0,0,5,1,1,0,2,0,3,1,0,1,5,5,0,2,0,2,0,1,1,5,5,1,3,0,0,0,0,3,1,5,0,0,6,0,0,0,2,0,0,2,0,1,3,0,4,0,0,6,0,2,0,1,0,0,1,2,0,0,8,1,1
"loc512",0,0,2,6,0,0,1,13,0,0,1,0,0,0,2,3,7,2,1,2,4,2,0,6,1,0,0,0,1,0,0,0,0,3,0,0,2,1,0,1,1,0,1,0,0,2,1,0,1,2,3,0,1,0,0,1,0,3,3,2,1,2,0,1,1,0,3,1,5,0,0,3,0,0,3,4,1,0,3,0,0,4,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,2,5,1
"loc513",0,0,2,9,1,1,2,9,3,1,1,0,1,0,4,3,5,2,7,3,4,5,0,5,2,1,0,1,1,0,0,0,0,4,1,0,3,0,1,0,2,1,0,0,0,6,1,0,4,4,11,0,0,1,1,0,0,0,3,4,0,4,1,0,0,0,7,1,9,1,0,2,0,0,1,4,0,2,3,0,0,5,0,4,2,0,3,0,2,0,1,0,0,0,2,0,1,8,2,1
"loc514",1,0,1,11,0,0,1,24,1,2,0,1,0,1,2,1,9,1,1,6,2,2,4,7,0,1,1,1,0,0,0,0,0,5,1,0,3,0,0,1,0,2,0,0,0,2,0,1,0,3,3,2,1,2,0,1,0,1,4,1,1,1,1,0,0,0,3,0,10,1,0,2,1,0,0,1,1,0,2,0,1,4,0,9,0,0,4,0,1,0,1,0,0,0,3,0,0,4,1,0
"loc515",1,1,0,5,0,0,0,8,2,1,0,0,0,0,4,2,3,3,2,0,4,1,0,2,0,1,0,0,1,1,1,0,0,4,1,0,2,1,0,0,0,1,1,0,1,0,0,1,1,4,3,0,0,1,0,0,0,0,3,1,0,3,0,1,0,0,2,0,3,0,2,0,0,0,0,3,0,0,1,0,0,5,0,2,0,0,2,0,2,0,1,0,2,0,2,0,0,4,0,1
"loc516",0,0,1,11,0,1,0,10,2,0,1,0,0,1,2,2,2,0,5,0,4,2,0,3,1,2,1,1,1,1,0,1,0,3,0,0,2,2,1,1,1,1,0,0,0,1,1,0,1,3,8,0,1,1,0,1,0,4,3,6,0,3,0,0,0,0,6,1,12,0,0,5,0,0,2,1,1,0,3,1,0,5,1,7,0,0,1,0,2,0,0,0,0,0,1,0,0,3,1,0
"loc517",1,0,0,8,0,0,0,6,3,0,0,0,0,0,0,0,2,1,2,1,5,2,1,3,1,1,0,0,1,0,0,2,0,5,1,0,0,1,0,2,0,2,0,0,1,1,0,0,1,2,3,0,0,0,1,0,0,3,1,3,3,3,1,0,1,1,4,0,4,0,1,0,0,0,0,2,0,0,1,0,1,2,0,4,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2,0
"loc518",0,3,1,21,1,0,0,15,2,2,0,1,0,1,1,7,1,2,2,0,7,3,1,1,0,1,1,0,1,0,0,3,0,4,0,0,0,1,0,0,2,2,0,0,0,4,0,0,4,6,9,0,0,0,0,0,0,0,8,7,0,2,0,0,0,0,5,0,6,0,0,3,0,0,0,3,0,0,1,0,0,2,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,5,1,0
"loc519",2,0,0,6,1,0,2,13,2,0,0,0,0,1,2,0,0,4,2,4,6,3,0,5,1,1,0,0,1,1,0,1,0,4,0,2,0,1,1,0,0,0,0,0,0,1,0,0,2,3,5,2,2,1,0,0,0,0,5,1,2,3,0,1,0,0,4,1,4,1,0,4,1,1,0,4,0,1,5,1,0,6,0,3,1,1,1,0,1,0,2,0,0,0,0,0,1,2,1,3
"loc520",0,2,0,7,1,1,1,11,4,0,1,0,0,0,1,4,4,4,2,2,5,3,0,2,0,0,1,0,1,0,1,0,0,7,1,0,1,1,0,2,3,0,0,0,0,1,0,0,3,2,5,0,0,1,0,1,0,5,1,2,0,2,0,0,0,0,5,2,7,0,0,6,1,0,0,4,0,0,5,0,0,2,0,2,1,0,5,0,1,0,0,0,0,0,1,0,0,3,3,2
"loc521",1,1,0,6,1,0,0,6,1,1,0,0,1,0,1,0,7,2,1,4,4,0,0,3,0,0,0,0,0,0,0,0,0,6,0,1,2,2,1,3,1,0,0,0,0,0,0,0,1,2,3,0,0,1,1,1,0,1,0,3,0,2,0,1,0,0,1,1,5,0,0,1,0,1,1,0,0,1,1,0,1,3,0,3,0,0,3,0,2,0,0,0,1,0,1,0,0,4,2,0
"loc522",0,0,1,21,0,1,0,8,1,2,0,1,0,0,1,1,4,2,1,3,1,1,1,4,1,0,2,0,2,0,2,0,0,3,1,0,2,0,1,1,1,2,1,0,0,1,0,0,3,5,5,0,0,3,0,1,0,2,4,4,0,1,1,0,1,0,6,0,12,0,1,2,0,0,2,0,0,0,4,0,1,7,0,3,1,1,2,0,7,0,0,0,2,0,2,0,1,5,1,1
"loc523",0,2,0,11,0,0,0,15,4,1,1,0,0,1,0,2,6,1,1,3,1,2,6,5,0,0,0,0,0,0,0,0,0,7,0,0,0,3,1,0,3,0,0,0,0,2,1,0,2,3,4,1,0,0,1,1,1,5,3,4,0,3,0,1,2,0,5,2,10,1,0,4,0,0,1,2,0,0,6,0,0,1,0,7,0,0,0,2,1,0,0,0,0,0,2,0,0,2,3,3
"loc524",2,0,1,15,0,1,0,9,2,0,0,0,0,0,5,2,4,2,3,4,2,2,3,9,0,1,1,0,0,0,0,1,0,2,0,0,0,2,0,1,3,0,0,1,0,3,0,0,3,4,2,1,3,1,0,0,0,0,4,5,2,2,0,1,0,0,4,0,10,0,0,4,2,0,1,5,0,1,5,0,0,5,0,5,0,1,0,0,1,0,0,0,0,2,0,0,0,6,3,0
"loc525",1,1,1,12,0,0,0,9,2,2,0,0,0,0,2,0,3,2,0,4,3,2,0,2,1,2,1,0,1,0,1,2,0,5,1,2,2,0,2,1,0,1,1,0,0,4,1,0,0,6,4,1,0,0,0,1,0,2,3,1,2,4,0,0,0,0,8,0,9,0,0,1,0,0,1,2,1,1,1,1,0,3,0,3,0,0,3,0,5,0,0,0,0,0,3,2,0,3,0,0
"loc526",0,2,0,8,1,1,1,14,2,1,0,1,0,2,3,1,5,2,3,2,3,2,1,5,1,1,0,0,0,0,3,1,0,3,0,0,1,0,0,0,1,0,1,0,0,2,1,0,1,3,3,2,2,0,0,1,0,3,3,6,0,0,0,0,1,0,5,0,2,0,0,3,0,0,1,3,0,2,5,1,0,4,0,2,1,0,2,1,3,1,2,0,0,0,1,0,0,3,0,1
"loc527",0,0,0,17,0,0,2,12,3,0,0,1,0,0,2,3,5,4,2,4,2,0,1,5,0,3,0,0,1,0,0,0,0,7,0,0,2,0,1,2,1,0,2,0,0,0,0,0,1,3,11,0,0,1,0,1,0,3,1,5,0,4,1,0,1,0,5,1,19,0,0,5,2,0,0,2,1,1,4,0,3,5,0,6,1,0,3,1,2,2,0,0,0,0,4,3,0,2,4,2
"loc528",0,1,0,12,1,2,0,4,2,0,1,0,1,0,3,1,1,2,1,0,5,3,2,3,0,0,0,0,1,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,1,5,0,0,1,2,5,0,0,1,0,0,1,0,0,1,0,2,1,0,1,0,3,0,6,0,0,2,1,0,0,0,1,0,2,0,0,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,6,2,2
"loc529",0,0,1,11,0,3,1,17,5,1,0,1,1,0,2,4,2,1,4,1,5,1,3,1,0,0,0,0,1,0,0,1,0,7,0,0,2,1,0,0,1,1,0,0,0,5,1,0,0,3,7,0,0,0,0,0,0,1,5,5,0,1,0,0,1,0,5,1,7,0,0,4,0,0,0,1,0,1,2,0,0,3,0,2,0,1,2,0,1,0,0,0,0,0,2,2,0,2,3,0
"loc530",2,1,2,7,1,0,0,8,7,1,0,1,0,1,2,2,2,5,3,1,3,1,1,6,0,1,3,0,0,1,1,1,0,5,0,2,1,0,0,6,0,0,1,0,0,0,2,0,2,2,5,0,1,0,1,0,0,2,3,4,1,1,0,1,1,1,4,0,7,0,0,1,1,0,3,0,0,0,0,0,2,1,0,4,1,2,1,0,0,0,0,1,0,0,2,1,0,4,0,0
"loc531",1,0,0,13,0,0,1,10,1,1,1,0,0,0,2,1,4,2,3,1,5,2,2,7,0,0,0,0,0,0,1,0,0,8,0,0,2,0,1,0,3,0,0,0,0,1,0,0,1,2,8,1,0,0,3,0,1,2,3,2,1,5,0,0,1,0,3,1,3,1,0,3,0,0,0,1,0,1,4,0,1,5,0,6,0,1,2,0,3,0,1,0,0,0,1,0,0,8,2,0
"loc532",0,0,0,13,0,0,0,6,1,1,0,2,0,0,2,1,0,0,3,1,4,0,0,1,1,1,0,0,1,0,0,1,0,3,0,0,1,3,0,0,0,1,0,1,0,5,0,1,1,1,7,0,0,1,0,0,0,3,0,1,0,3,0,0,0,0,5,0,6,0,0,2,0,0,0,1,0,1,1,0,0,2,0,5,0,0,2,0,2,0,0,0,0,0,1,0,0,2,2,1
"loc533",0,0,0,10,1,0,0,4,3,1,2,0,0,1,2,3,4,2,1,1,2,4,0,1,0,0,1,0,0,0,1,0,0,6,0,0,3,1,0,1,1,1,0,0,0,3,1,0,2,2,6,0,0,3,0,0,0,0,3,0,2,2,0,0,0,0,6,0,7,0,0,2,0,0,3,3,0,0,2,0,0,2,1,6,0,1,2,0,3,0,0,0,0,0,1,0,0,4,0,2
"loc534",1,5,1,9,0,2,2,12,5,0,0,1,1,0,1,2,6,2,5,2,10,7,2,4,0,1,0,0,0,0,1,2,0,6,3,0,3,3,0,2,1,0,0,0,0,3,0,0,4,3,4,0,0,0,0,0,0,4,5,7,0,4,1,0,0,0,3,0,4,0,2,5,0,1,0,3,1,0,3,2,1,7,0,2,0,1,1,3,3,0,0,0,0,2,1,0,0,9,1,0
"loc535",0,1,1,13,0,0,0,13,0,1,1,0,0,0,2,4,6,2,3,1,9,4,1,4,2,1,0,2,2,0,0,0,0,3,2,0,1,1,1,1,0,0,0,0,0,1,0,0,1,8,3,0,0,1,0,1,0,2,4,3,0,3,1,0,0,0,5,0,13,0,0,3,0,1,1,2,0,4,7,1,0,4,0,4,0,0,5,0,1,0,0,1,1,0,1,0,0,3,2,1
"loc536",0,0,2,9,1,0,2,5,0,0,0,1,1,0,2,2,1,0,0,1,2,0,1,2,0,1,0,0,0,1,0,0,0,7,0,0,1,1,1,2,1,2,0,0,0,4,0,0,1,3,7,1,0,0,1,0,0,1,1,1,0,2,0,1,0,1,0,0,7,0,0,2,0,0,1,0,0,0,1,1,1,3,1,5,0,0,1,1,2,0,1,0,1,1,0,0,0,2,1,1
"loc537",1,0,0,6,1,0,0,8,2,0,1,0,1,0,0,1,1,1,0,1,3,0,0,5,1,0,0,1,0,0,0,0,0,4,3,0,3,1,0,1,0,0,0,0,0,0,0,0,2,2,9,1,3,0,0,0,0,0,3,4,0,3,0,0,0,0,3,1,7,0,0,1,0,0,1,0,1,0,1,0,1,0,1,3,0,0,0,1,3,0,0,0,0,0,3,0,0,3,1,1
"loc538",0,0,0,6,1,0,0,6,3,1,1,0,0,0,0,1,4,3,0,1,6,1,2,4,1,0,0,0,0,0,1,0,0,6,0,0,0,1,1,1,1,1,0,0,0,2,0,0,3,2,7,1,1,1,1,1,1,0,2,1,0,6,0,0,0,0,9,0,9,0,0,6,1,0,0,3,0,1,0,0,0,7,0,4,0,0,1,0,1,0,0,0,0,0,0,0,1,4,2,1
"loc539",0,1,0,11,1,1,1,4,0,1,1,0,0,0,1,1,3,2,3,0,5,0,2,4,0,0,0,0,0,0,1,0,0,5,0,0,1,3,0,2,2,3,0,0,0,2,0,0,0,6,8,2,0,0,0,0,0,6,2,3,1,2,0,1,0,0,5,1,6,1,1,3,0,0,2,1,1,1,7,0,1,3,0,2,0,0,4,1,3,0,0,0,0,1,2,0,0,3,0,0
"loc540",0,0,0,12,2,0,1,14,1,1,1,0,0,0,2,2,4,1,1,2,3,4,1,1,1,0,1,0,2,1,1,0,0,6,0,1,0,0,1,0,1,0,0,0,0,4,1,0,1,4,7,0,0,1,0,0,0,4,2,3,2,2,0,0,0,0,3,1,7,0,0,4,2,0,1,1,0,0,3,2,2,4,0,4,3,0,4,0,3,0,0,0,0,0,1,0,1,6,1,1
"loc541",0,0,0,13,0,1,2,10,2,0,1,0,1,1,1,3,1,5,1,2,4,0,0,2,0,0,0,0,0,0,0,1,0,5,0,0,3,1,1,1,1,0,0,1,0,2,0,0,1,5,3,0,0,0,0,1,0,4,6,5,1,4,0,0,0,0,2,0,4,0,1,6,0,0,0,2,0,0,4,0,2,6,0,4,0,0,3,0,4,0,0,0,0,0,3,0,0,3,1,1
"loc542",0,1,0,7,0,2,0,6,1,2,0,0,0,0,2,1,2,1,1,4,3,0,0,7,0,0,0,2,0,0,0,0,0,6,1,0,1,0,0,3,1,1,0,0,0,5,1,0,1,3,15,2,0,0,0,0,1,3,3,3,1,3,0,0,1,0,4,2,9,1,0,3,1,0,0,2,0,0,3,0,0,4,0,4,0,0,4,0,2,0,0,0,1,0,3,0,0,3,0,0
"loc543",0,1,0,12,0,0,0,18,4,2,0,0,1,1,4,2,5,1,4,1,4,6,1,4,1,0,0,0,2,0,1,0,0,6,1,1,1,2,1,1,3,1,0,0,0,3,0,0,4,4,7,0,0,1,0,0,0,5,3,1,1,5,0,0,1,0,6,0,10,0,0,6,0,2,0,2,1,1,3,0,0,3,0,9,0,1,7,0,2,0,1,0,0,0,1,0,0,7,3,0
"loc544",0,0,0,12,0,1,0,5,0,0,0,0,0,2,2,3,3,2,4,3,7,2,2,3,0,0,1,0,0,0,0,2,0,7,1,1,2,0,1,1,1,2,0,0,0,2,0,0,2,2,9,0,0,1,1,0,0,2,5,2,0,4,0,0,0,0,6,1,10,0,1,1,0,1,0,2,0,0,3,0,0,3,0,6,1,0,3,0,5,1,0,1,0,0,1,0,0,4,1,1
"loc545",3,2,2,13,2,1,2,13,0,0,0,0,0,0,2,3,3,1,2,3,4,1,0,3,0,0,0,0,1,0,0,2,0,6,1,0,2,1,1,1,1,0,0,0,0,3,1,1,1,4,6,0,2,0,0,0,2,1,3,4,2,5,0,1,0,1,9,2,9,0,2,5,0,1,1,4,1,0,2,0,0,4,0,4,1,1,2,0,0,0,0,0,0,1,2,3,0,1,2,0
"loc546",1,0,1,7,0,0,0,9,4,0,0,0,1,0,3,2,2,5,3,3,8,3,1,5,0,2,0,0,0,1,0,0,1,4,0,1,2,1,1,3,4,0,0,0,0,6,0,0,1,2,12,0,1,1,1,0,0,2,6,3,0,2,0,1,1,1,8,1,13,0,1,2,1,0,1,2,0,0,0,0,2,5,0,4,0,0,2,0,4,0,2,0,1,2,0,1,0,5,3,0
"loc547",0,0,0,5,2,0,0,7,2,1,0,0,0,0,1,1,2,1,0,0,6,0,0,1,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,3,1,1,0,1,0,0,0,0,2,2,4,2,1,1,0,1,1,1,1,4,0,3,1,0,2,0,3,0,8,0,0,1,0,0,1,4,0,0,1,0,0,2,0,4,0,0,5,0,1,0,0,0,0,0,1,0,0,2,1,1
"loc548",0,1,0,15,2,0,1,19,4,1,0,0,0,0,3,1,6,1,2,4,4,5,0,3,1,0,0,0,0,1,0,0,0,8,2,2,0,1,2,1,0,2,0,0,0,1,0,0,2,9,5,1,0,1,0,1,0,2,2,4,0,7,0,0,1,0,0,1,8,0,0,5,0,0,1,4,0,2,2,0,2,8,1,4,1,0,3,0,2,0,1,0,0,0,0,1,0,8,3,0
